doc_id,id,subclass,label,split
MF_gossipcop-4294249994,gossipcop-4294249994,MF,fake,validation
MF_gossipcop-7085270580,gossipcop-7085270580,MF,fake,validation
MF_gossipcop-8922369293,gossipcop-8922369293,MF,fake,validation
MF_gossipcop-8941881759,gossipcop-8941881759,MF,fake,test
MF_gossipcop-2268522877,gossipcop-2268522877,MF,fake,train
MF_gossipcop-4308581568,gossipcop-4308581568,MF,fake,validation
MF_gossipcop-2495820451,gossipcop-2495820451,MF,fake,train
MF_gossipcop-5354396924,gossipcop-5354396924,MF,fake,validation
MF_gossipcop-3561336443,gossipcop-3561336443,MF,fake,validation
MF_gossipcop-8152279947,gossipcop-8152279947,MF,fake,train
MF_gossipcop-7291449284,gossipcop-7291449284,MF,fake,train
MF_gossipcop-9362199425,gossipcop-9362199425,MF,fake,train
MF_gossipcop-3816475916,gossipcop-3816475916,MF,fake,train
MF_gossipcop-2621057085,gossipcop-2621057085,MF,fake,test
MF_gossipcop-9756692853,gossipcop-9756692853,MF,fake,test
MF_gossipcop-2179600480,gossipcop-2179600480,MF,fake,train
MF_gossipcop-1550362715,gossipcop-1550362715,MF,fake,train
MF_gossipcop-9312571596,gossipcop-9312571596,MF,fake,train
MF_gossipcop-5269138800,gossipcop-5269138800,MF,fake,train
MF_gossipcop-1871733188,gossipcop-1871733188,MF,fake,train
MF_gossipcop-9842700738,gossipcop-9842700738,MF,fake,test
MF_gossipcop-70792899,gossipcop-70792899,MF,fake,train
MF_gossipcop-6181345214,gossipcop-6181345214,MF,fake,train
MF_gossipcop-8433113131,gossipcop-8433113131,MF,fake,test
MF_gossipcop-1450195626,gossipcop-1450195626,MF,fake,train
MF_gossipcop-696454234,gossipcop-696454234,MF,fake,train
MF_gossipcop-8469459935,gossipcop-8469459935,MF,fake,train
MF_gossipcop-6147173555,gossipcop-6147173555,MF,fake,test
MF_gossipcop-6914484100,gossipcop-6914484100,MF,fake,train
MF_gossipcop-6690531048,gossipcop-6690531048,MF,fake,train
MF_gossipcop-3294379135,gossipcop-3294379135,MF,fake,validation
MF_gossipcop-2070684253,gossipcop-2070684253,MF,fake,train
MF_gossipcop-8017669544,gossipcop-8017669544,MF,fake,train
MF_gossipcop-7505137738,gossipcop-7505137738,MF,fake,train
MF_gossipcop-8435638081,gossipcop-8435638081,MF,fake,train
MF_gossipcop-8516436453,gossipcop-8516436453,MF,fake,train
MF_gossipcop-8763534369,gossipcop-8763534369,MF,fake,test
MF_gossipcop-8483598304,gossipcop-8483598304,MF,fake,train
MF_gossipcop-4163684828,gossipcop-4163684828,MF,fake,test
MF_gossipcop-3610806888,gossipcop-3610806888,MF,fake,train
MF_gossipcop-3524515284,gossipcop-3524515284,MF,fake,train
MF_gossipcop-8282337162,gossipcop-8282337162,MF,fake,train
MF_gossipcop-6793578954,gossipcop-6793578954,MF,fake,validation
MF_gossipcop-8860079359,gossipcop-8860079359,MF,fake,test
MF_gossipcop-9399474939,gossipcop-9399474939,MF,fake,validation
MF_gossipcop-7242485552,gossipcop-7242485552,MF,fake,train
MF_gossipcop-2123350375,gossipcop-2123350375,MF,fake,validation
MF_gossipcop-8664993362,gossipcop-8664993362,MF,fake,train
MF_gossipcop-3689892587,gossipcop-3689892587,MF,fake,validation
MF_gossipcop-5065223711,gossipcop-5065223711,MF,fake,validation
MF_gossipcop-9697644475,gossipcop-9697644475,MF,fake,train
MF_gossipcop-8940647540,gossipcop-8940647540,MF,fake,train
MF_gossipcop-8485688306,gossipcop-8485688306,MF,fake,train
MF_gossipcop-6982710185,gossipcop-6982710185,MF,fake,test
MF_gossipcop-5231873463,gossipcop-5231873463,MF,fake,train
MF_gossipcop-7708196079,gossipcop-7708196079,MF,fake,test
MF_gossipcop-7111224291,gossipcop-7111224291,MF,fake,train
MF_gossipcop-7152735703,gossipcop-7152735703,MF,fake,train
MF_gossipcop-3732005027,gossipcop-3732005027,MF,fake,test
MF_gossipcop-6582341806,gossipcop-6582341806,MF,fake,train
MF_gossipcop-9212719071,gossipcop-9212719071,MF,fake,train
MF_gossipcop-5663483713,gossipcop-5663483713,MF,fake,test
MF_gossipcop-7975580593,gossipcop-7975580593,MF,fake,train
MF_gossipcop-7120181239,gossipcop-7120181239,MF,fake,validation
MF_gossipcop-9444654745,gossipcop-9444654745,MF,fake,train
MF_gossipcop-4412029018,gossipcop-4412029018,MF,fake,test
MF_gossipcop-1811699604,gossipcop-1811699604,MF,fake,validation
MF_gossipcop-8954597388,gossipcop-8954597388,MF,fake,train
MF_gossipcop-3405047139,gossipcop-3405047139,MF,fake,train
MF_gossipcop-6793729315,gossipcop-6793729315,MF,fake,test
MF_gossipcop-6505855553,gossipcop-6505855553,MF,fake,train
MF_gossipcop-8253144308,gossipcop-8253144308,MF,fake,train
MF_gossipcop-882459353,gossipcop-882459353,MF,fake,validation
MF_gossipcop-929011404,gossipcop-929011404,MF,fake,train
MF_gossipcop-5194722022,gossipcop-5194722022,MF,fake,validation
MF_gossipcop-2852717230,gossipcop-2852717230,MF,fake,train
MF_gossipcop-2803104098,gossipcop-2803104098,MF,fake,train
MF_gossipcop-3734815114,gossipcop-3734815114,MF,fake,validation
MF_gossipcop-8470956010,gossipcop-8470956010,MF,fake,validation
MF_gossipcop-3564327541,gossipcop-3564327541,MF,fake,train
MF_gossipcop-5984430872,gossipcop-5984430872,MF,fake,train
MF_gossipcop-8688759038,gossipcop-8688759038,MF,fake,train
MF_gossipcop-2879402342,gossipcop-2879402342,MF,fake,train
MF_gossipcop-8433421052,gossipcop-8433421052,MF,fake,train
MF_gossipcop-1445432909,gossipcop-1445432909,MF,fake,train
MF_gossipcop-4356794684,gossipcop-4356794684,MF,fake,validation
MF_gossipcop-5924693724,gossipcop-5924693724,MF,fake,train
MF_gossipcop-6550794665,gossipcop-6550794665,MF,fake,test
MF_gossipcop-6007489778,gossipcop-6007489778,MF,fake,train
MF_gossipcop-66595579,gossipcop-66595579,MF,fake,test
MF_gossipcop-6956101681,gossipcop-6956101681,MF,fake,test
MF_gossipcop-2330654892,gossipcop-2330654892,MF,fake,validation
MF_gossipcop-6619290126,gossipcop-6619290126,MF,fake,train
MF_gossipcop-4529974087,gossipcop-4529974087,MF,fake,train
MF_gossipcop-7883760299,gossipcop-7883760299,MF,fake,train
MF_gossipcop-9180775364,gossipcop-9180775364,MF,fake,train
MF_gossipcop-1919418708,gossipcop-1919418708,MF,fake,test
MF_gossipcop-8346794076,gossipcop-8346794076,MF,fake,validation
MF_gossipcop-2211260486,gossipcop-2211260486,MF,fake,train
MF_gossipcop-1448464423,gossipcop-1448464423,MF,fake,train
MF_gossipcop-6448212996,gossipcop-6448212996,MF,fake,train
MF_gossipcop-7082219813,gossipcop-7082219813,MF,fake,train
MF_gossipcop-7188744429,gossipcop-7188744429,MF,fake,test
MF_gossipcop-2332731598,gossipcop-2332731598,MF,fake,train
MF_gossipcop-4723908193,gossipcop-4723908193,MF,fake,validation
MF_gossipcop-5866775064,gossipcop-5866775064,MF,fake,train
MF_gossipcop-9376541375,gossipcop-9376541375,MF,fake,train
MF_gossipcop-4618345996,gossipcop-4618345996,MF,fake,train
MF_gossipcop-1956991247,gossipcop-1956991247,MF,fake,test
MF_gossipcop-6414647069,gossipcop-6414647069,MF,fake,test
MF_gossipcop-8079114380,gossipcop-8079114380,MF,fake,train
MF_gossipcop-4763726512,gossipcop-4763726512,MF,fake,train
MF_gossipcop-4488491468,gossipcop-4488491468,MF,fake,test
MF_gossipcop-3364701700,gossipcop-3364701700,MF,fake,train
MF_gossipcop-3387627768,gossipcop-3387627768,MF,fake,test
MF_gossipcop-1548037832,gossipcop-1548037832,MF,fake,train
MF_gossipcop-5333355881,gossipcop-5333355881,MF,fake,train
MF_gossipcop-829299488,gossipcop-829299488,MF,fake,train
MF_gossipcop-9074676563,gossipcop-9074676563,MF,fake,train
MF_gossipcop-4970023834,gossipcop-4970023834,MF,fake,test
MF_gossipcop-8193984199,gossipcop-8193984199,MF,fake,train
MF_gossipcop-3410399177,gossipcop-3410399177,MF,fake,test
MF_gossipcop-6939779423,gossipcop-6939779423,MF,fake,test
MF_gossipcop-7499820814,gossipcop-7499820814,MF,fake,train
MF_gossipcop-1858381621,gossipcop-1858381621,MF,fake,train
MF_gossipcop-4301878959,gossipcop-4301878959,MF,fake,train
MF_gossipcop-3076671450,gossipcop-3076671450,MF,fake,train
MF_gossipcop-6780720672,gossipcop-6780720672,MF,fake,train
MF_gossipcop-1042406339,gossipcop-1042406339,MF,fake,validation
MF_gossipcop-5570845914,gossipcop-5570845914,MF,fake,train
MF_gossipcop-4088771012,gossipcop-4088771012,MF,fake,train
MF_gossipcop-3222492495,gossipcop-3222492495,MF,fake,validation
MF_gossipcop-3071347319,gossipcop-3071347319,MF,fake,test
MF_gossipcop-9750435466,gossipcop-9750435466,MF,fake,train
MF_gossipcop-4056386544,gossipcop-4056386544,MF,fake,train
MF_gossipcop-8168643130,gossipcop-8168643130,MF,fake,train
MF_gossipcop-7665241500,gossipcop-7665241500,MF,fake,train
MF_gossipcop-5834689978,gossipcop-5834689978,MF,fake,train
MF_gossipcop-4322285845,gossipcop-4322285845,MF,fake,train
MF_gossipcop-1077224233,gossipcop-1077224233,MF,fake,test
MF_gossipcop-6624787872,gossipcop-6624787872,MF,fake,train
MF_gossipcop-6737488799,gossipcop-6737488799,MF,fake,train
MF_gossipcop-6390608108,gossipcop-6390608108,MF,fake,train
MF_gossipcop-1783354953,gossipcop-1783354953,MF,fake,train
MF_gossipcop-9691355922,gossipcop-9691355922,MF,fake,train
MF_gossipcop-7658547342,gossipcop-7658547342,MF,fake,train
MF_gossipcop-6951392723,gossipcop-6951392723,MF,fake,train
MF_gossipcop-8840558724,gossipcop-8840558724,MF,fake,train
MF_gossipcop-6689555762,gossipcop-6689555762,MF,fake,test
MF_gossipcop-6360827804,gossipcop-6360827804,MF,fake,validation
MF_gossipcop-5180376820,gossipcop-5180376820,MF,fake,train
MF_gossipcop-5132321402,gossipcop-5132321402,MF,fake,train
MF_gossipcop-7474271525,gossipcop-7474271525,MF,fake,train
MF_gossipcop-770251638,gossipcop-770251638,MF,fake,validation
MF_gossipcop-8827203808,gossipcop-8827203808,MF,fake,train
MF_gossipcop-6537881170,gossipcop-6537881170,MF,fake,train
MF_gossipcop-5349004367,gossipcop-5349004367,MF,fake,train
MF_gossipcop-1424848077,gossipcop-1424848077,MF,fake,train
MF_gossipcop-1574020431,gossipcop-1574020431,MF,fake,test
MF_gossipcop-6172771554,gossipcop-6172771554,MF,fake,train
MF_gossipcop-4375192538,gossipcop-4375192538,MF,fake,train
MF_gossipcop-9024002184,gossipcop-9024002184,MF,fake,test
MF_gossipcop-1594778479,gossipcop-1594778479,MF,fake,train
MF_gossipcop-864794144,gossipcop-864794144,MF,fake,train
MF_gossipcop-3033097064,gossipcop-3033097064,MF,fake,test
MF_gossipcop-7735472514,gossipcop-7735472514,MF,fake,validation
MF_gossipcop-8046287196,gossipcop-8046287196,MF,fake,train
MF_gossipcop-496337708,gossipcop-496337708,MF,fake,train
MF_gossipcop-6647214659,gossipcop-6647214659,MF,fake,train
MF_gossipcop-2414287507,gossipcop-2414287507,MF,fake,train
MF_gossipcop-6562422971,gossipcop-6562422971,MF,fake,train
MF_gossipcop-6563666761,gossipcop-6563666761,MF,fake,validation
MF_gossipcop-6602611188,gossipcop-6602611188,MF,fake,validation
MF_gossipcop-6305593235,gossipcop-6305593235,MF,fake,train
MF_gossipcop-3528288450,gossipcop-3528288450,MF,fake,train
MF_gossipcop-8446160021,gossipcop-8446160021,MF,fake,train
MF_gossipcop-6594332926,gossipcop-6594332926,MF,fake,test
MF_gossipcop-3016807959,gossipcop-3016807959,MF,fake,validation
MF_gossipcop-1628359937,gossipcop-1628359937,MF,fake,validation
MF_gossipcop-9445573408,gossipcop-9445573408,MF,fake,test
MF_gossipcop-2313840819,gossipcop-2313840819,MF,fake,train
MF_gossipcop-1968675605,gossipcop-1968675605,MF,fake,train
MF_gossipcop-5656473493,gossipcop-5656473493,MF,fake,validation
MF_gossipcop-1211038093,gossipcop-1211038093,MF,fake,train
MF_gossipcop-951660346,gossipcop-951660346,MF,fake,validation
MF_gossipcop-3368494433,gossipcop-3368494433,MF,fake,test
MF_gossipcop-8555447697,gossipcop-8555447697,MF,fake,test
MF_gossipcop-7380022110,gossipcop-7380022110,MF,fake,train
MF_gossipcop-9901651572,gossipcop-9901651572,MF,fake,validation
MF_gossipcop-3392513826,gossipcop-3392513826,MF,fake,validation
MF_gossipcop-5328116357,gossipcop-5328116357,MF,fake,train
MF_gossipcop-6230597261,gossipcop-6230597261,MF,fake,train
MF_gossipcop-5288672998,gossipcop-5288672998,MF,fake,test
MF_gossipcop-1979287389,gossipcop-1979287389,MF,fake,test
MF_gossipcop-723944394,gossipcop-723944394,MF,fake,test
MF_gossipcop-4024992311,gossipcop-4024992311,MF,fake,validation
MF_gossipcop-3406705608,gossipcop-3406705608,MF,fake,train
MF_gossipcop-8104237136,gossipcop-8104237136,MF,fake,train
MF_gossipcop-3829098404,gossipcop-3829098404,MF,fake,train
MF_gossipcop-8419186492,gossipcop-8419186492,MF,fake,test
MF_gossipcop-2497898226,gossipcop-2497898226,MF,fake,test
MF_gossipcop-6964255006,gossipcop-6964255006,MF,fake,train
MF_gossipcop-4322858010,gossipcop-4322858010,MF,fake,train
MF_gossipcop-4707272934,gossipcop-4707272934,MF,fake,train
MF_gossipcop-7480047450,gossipcop-7480047450,MF,fake,test
MF_gossipcop-455404889,gossipcop-455404889,MF,fake,train
MF_gossipcop-886177297,gossipcop-886177297,MF,fake,test
MF_gossipcop-1982854556,gossipcop-1982854556,MF,fake,train
MF_gossipcop-2685135840,gossipcop-2685135840,MF,fake,test
MF_gossipcop-5524550050,gossipcop-5524550050,MF,fake,validation
MF_gossipcop-2842957773,gossipcop-2842957773,MF,fake,train
MF_gossipcop-5580023606,gossipcop-5580023606,MF,fake,train
MF_gossipcop-9527038401,gossipcop-9527038401,MF,fake,test
MF_gossipcop-7945337369,gossipcop-7945337369,MF,fake,train
MF_gossipcop-5728083464,gossipcop-5728083464,MF,fake,train
MF_gossipcop-5181890716,gossipcop-5181890716,MF,fake,train
MF_gossipcop-92814312,gossipcop-92814312,MF,fake,test
MF_gossipcop-9347617334,gossipcop-9347617334,MF,fake,validation
MF_gossipcop-8528825029,gossipcop-8528825029,MF,fake,train
MF_gossipcop-5392119570,gossipcop-5392119570,MF,fake,validation
MF_gossipcop-4610396981,gossipcop-4610396981,MF,fake,validation
MF_gossipcop-253060842,gossipcop-253060842,MF,fake,train
MF_gossipcop-3430736744,gossipcop-3430736744,MF,fake,validation
MF_gossipcop-6207797521,gossipcop-6207797521,MF,fake,validation
MF_gossipcop-8221428510,gossipcop-8221428510,MF,fake,validation
MF_gossipcop-718593344,gossipcop-718593344,MF,fake,train
MF_gossipcop-13736481,gossipcop-13736481,MF,fake,train
MF_gossipcop-6598316141,gossipcop-6598316141,MF,fake,validation
MF_gossipcop-8393658999,gossipcop-8393658999,MF,fake,train
MF_gossipcop-246415674,gossipcop-246415674,MF,fake,train
MF_gossipcop-3520745692,gossipcop-3520745692,MF,fake,validation
MF_gossipcop-9882673156,gossipcop-9882673156,MF,fake,train
MF_gossipcop-9452075412,gossipcop-9452075412,MF,fake,train
MF_gossipcop-7837560693,gossipcop-7837560693,MF,fake,validation
MF_gossipcop-2141534115,gossipcop-2141534115,MF,fake,validation
MF_gossipcop-7313994513,gossipcop-7313994513,MF,fake,train
MF_gossipcop-7295172272,gossipcop-7295172272,MF,fake,train
MF_gossipcop-2190333050,gossipcop-2190333050,MF,fake,validation
MF_gossipcop-5239743061,gossipcop-5239743061,MF,fake,test
MF_gossipcop-7154697152,gossipcop-7154697152,MF,fake,train
MF_gossipcop-4170688503,gossipcop-4170688503,MF,fake,train
MF_gossipcop-59586871,gossipcop-59586871,MF,fake,train
MF_gossipcop-3501777404,gossipcop-3501777404,MF,fake,train
MF_gossipcop-2516712786,gossipcop-2516712786,MF,fake,train
MF_gossipcop-6643858010,gossipcop-6643858010,MF,fake,test
MF_gossipcop-5660956780,gossipcop-5660956780,MF,fake,test
MF_gossipcop-4220159801,gossipcop-4220159801,MF,fake,test
MF_gossipcop-6391180127,gossipcop-6391180127,MF,fake,train
MF_gossipcop-3965602543,gossipcop-3965602543,MF,fake,train
MF_gossipcop-6140331810,gossipcop-6140331810,MF,fake,validation
MF_gossipcop-5749702620,gossipcop-5749702620,MF,fake,validation
MF_gossipcop-8715067692,gossipcop-8715067692,MF,fake,train
MF_gossipcop-5667202198,gossipcop-5667202198,MF,fake,train
MF_gossipcop-2419841037,gossipcop-2419841037,MF,fake,train
MF_gossipcop-6733151531,gossipcop-6733151531,MF,fake,validation
MF_gossipcop-2516063271,gossipcop-2516063271,MF,fake,train
MF_gossipcop-4995812343,gossipcop-4995812343,MF,fake,train
MF_gossipcop-1169823957,gossipcop-1169823957,MF,fake,train
MF_gossipcop-624803233,gossipcop-624803233,MF,fake,train
MF_gossipcop-168175528,gossipcop-168175528,MF,fake,test
MF_gossipcop-6739681229,gossipcop-6739681229,MF,fake,train
MF_gossipcop-9658632569,gossipcop-9658632569,MF,fake,validation
MF_gossipcop-5328443100,gossipcop-5328443100,MF,fake,train
MF_gossipcop-9101223947,gossipcop-9101223947,MF,fake,train
MF_gossipcop-9516933793,gossipcop-9516933793,MF,fake,train
MF_gossipcop-691031731,gossipcop-691031731,MF,fake,test
MF_gossipcop-7921077990,gossipcop-7921077990,MF,fake,train
MF_gossipcop-7970106197,gossipcop-7970106197,MF,fake,test
MF_gossipcop-452097363,gossipcop-452097363,MF,fake,test
MF_gossipcop-4042788357,gossipcop-4042788357,MF,fake,validation
MF_gossipcop-82682055,gossipcop-82682055,MF,fake,validation
MF_gossipcop-7914178475,gossipcop-7914178475,MF,fake,test
MF_gossipcop-2661956005,gossipcop-2661956005,MF,fake,test
MF_gossipcop-5445233292,gossipcop-5445233292,MF,fake,validation
MF_gossipcop-6328140489,gossipcop-6328140489,MF,fake,train
MF_gossipcop-3273857391,gossipcop-3273857391,MF,fake,train
MF_gossipcop-1251383153,gossipcop-1251383153,MF,fake,validation
MF_gossipcop-3211553428,gossipcop-3211553428,MF,fake,train
MF_gossipcop-4310738653,gossipcop-4310738653,MF,fake,train
MF_gossipcop-5009074529,gossipcop-5009074529,MF,fake,validation
MF_gossipcop-4618300061,gossipcop-4618300061,MF,fake,test
MF_gossipcop-4658536053,gossipcop-4658536053,MF,fake,train
MF_gossipcop-3880050168,gossipcop-3880050168,MF,fake,validation
MF_gossipcop-2848772246,gossipcop-2848772246,MF,fake,test
MF_gossipcop-6225895099,gossipcop-6225895099,MF,fake,train
MF_gossipcop-4159613114,gossipcop-4159613114,MF,fake,validation
MF_gossipcop-6010530745,gossipcop-6010530745,MF,fake,train
MF_gossipcop-2598894593,gossipcop-2598894593,MF,fake,test
MF_gossipcop-3647100996,gossipcop-3647100996,MF,fake,train
MF_gossipcop-4477368195,gossipcop-4477368195,MF,fake,train
MF_gossipcop-9897229740,gossipcop-9897229740,MF,fake,train
MF_gossipcop-3152438060,gossipcop-3152438060,MF,fake,train
MF_gossipcop-8105884993,gossipcop-8105884993,MF,fake,train
MF_gossipcop-2179465980,gossipcop-2179465980,MF,fake,test
MF_gossipcop-1495995782,gossipcop-1495995782,MF,fake,train
MF_gossipcop-1394099574,gossipcop-1394099574,MF,fake,train
MF_gossipcop-5706082535,gossipcop-5706082535,MF,fake,train
MF_gossipcop-1154955596,gossipcop-1154955596,MF,fake,train
MF_gossipcop-7508599213,gossipcop-7508599213,MF,fake,test
MF_gossipcop-6516122558,gossipcop-6516122558,MF,fake,validation
MF_gossipcop-393798271,gossipcop-393798271,MF,fake,validation
MF_gossipcop-7632253687,gossipcop-7632253687,MF,fake,train
MF_gossipcop-1043854322,gossipcop-1043854322,MF,fake,validation
MF_gossipcop-3175262640,gossipcop-3175262640,MF,fake,validation
MF_gossipcop-7371979404,gossipcop-7371979404,MF,fake,validation
MF_gossipcop-4005203173,gossipcop-4005203173,MF,fake,train
MF_gossipcop-8092575981,gossipcop-8092575981,MF,fake,train
MF_gossipcop-6311252532,gossipcop-6311252532,MF,fake,train
MF_gossipcop-7504685388,gossipcop-7504685388,MF,fake,validation
MF_gossipcop-4321231753,gossipcop-4321231753,MF,fake,test
MF_gossipcop-3055958328,gossipcop-3055958328,MF,fake,train
MF_gossipcop-2982734156,gossipcop-2982734156,MF,fake,validation
MF_gossipcop-842443046,gossipcop-842443046,MF,fake,train
MF_gossipcop-72794501,gossipcop-72794501,MF,fake,train
MF_gossipcop-8573968227,gossipcop-8573968227,MF,fake,train
MF_gossipcop-873311391,gossipcop-873311391,MF,fake,train
MF_gossipcop-7387951747,gossipcop-7387951747,MF,fake,train
MF_gossipcop-9967146701,gossipcop-9967146701,MF,fake,test
MF_gossipcop-8688894238,gossipcop-8688894238,MF,fake,test
MF_gossipcop-6950860813,gossipcop-6950860813,MF,fake,validation
MF_gossipcop-3032166920,gossipcop-3032166920,MF,fake,test
MF_gossipcop-6957362789,gossipcop-6957362789,MF,fake,test
MF_gossipcop-9993987206,gossipcop-9993987206,MF,fake,test
MF_gossipcop-6732631580,gossipcop-6732631580,MF,fake,train
MF_gossipcop-5592793027,gossipcop-5592793027,MF,fake,train
MF_gossipcop-6326387769,gossipcop-6326387769,MF,fake,train
MF_gossipcop-5494601224,gossipcop-5494601224,MF,fake,validation
MF_gossipcop-7982799856,gossipcop-7982799856,MF,fake,test
MF_gossipcop-9417952410,gossipcop-9417952410,MF,fake,test
MF_gossipcop-697085602,gossipcop-697085602,MF,fake,train
MF_gossipcop-2841919245,gossipcop-2841919245,MF,fake,train
MF_gossipcop-49622870,gossipcop-49622870,MF,fake,train
